tic,w_mv,w_eq,train_end,test_start,test_end
RF,4.3641834537481294e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RJF,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RL,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RMD,1.8392846987397158e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ROK,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ROL,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ROP,5.0043615054144594e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ROST,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RSG,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RTX,1.8779114418662093e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
RVTY,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SBUX,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SCHW,1.8884800274639342e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SHW,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SJM,1.733335870100682e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SLB,2.5034944619452856e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SNPS,2.352912646455079e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SO,1.4208407373451246e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SPGI,2.1489837843690593e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SRE,2.4802633544354683e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
STE,1.462225664411184e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
STLD,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
STT,2.5225068915414274e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
STX,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
STZ,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SWK,4.4891267978034246e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SWKS,3.0528598612024024e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SYF,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SYK,3.6060996129167667e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
SYY,6.444217604653747e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
T,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TAP,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TDG,1.0096208118725238e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TDY,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TECH,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TEL,1.287374585135246e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TFC,1.1520094084159237e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TFX,2.268188918395277e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TGT,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TJX,1.2973856425716156e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TMO,1.2789320284528915e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TMUS,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TPR,2.323244684029154e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TRGP,4.74680675483204e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TRMB,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TROW,6.488737858231476e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TRV,2.08079496418972e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TSCO,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TSLA,6.472075594294429e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TSN,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TT,5.945237072583187e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TTWO,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TXN,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TXT,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
TYL,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UAL,5.911276276830892e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UBER,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UHS,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ULTA,4.683121909212963e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UNH,1.2017351874751804e-16,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UNP,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
UPS,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
URI,6.539388603849112e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
V,2.3213888833810177e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VLO,7.531754446115684e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VLTO,0.9728313739657417,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VMC,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VRSK,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VRSN,4.626434264284971e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VRTX,7.279281136863801e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VTRS,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
VZ,4.578666493312497e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WAB,4.255271199850028e-18,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WBA,4.4759238972794775e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WBD,8.669779814377554e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WDC,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WEC,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WM,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WMB,1.5114108230457314e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WMT,6.378226395645769e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WRB,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WST,3.3988225286192645e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WTW,1.8103529511007367e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
WYNN,6.668398384811646e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
XOM,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
XYL,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
YUM,8.806341098878609e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ZBH,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ZBRA,0.0,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
ZTS,2.523122895454406e-17,0.002352941176470588,2024-01-31,2024-02-01,2024-02-29
